title;artist;lyrics;filename
Somebody That I Used To Know;Gotye;something love go say 'll sadness let rough time low resignation ahhh translationsturkcesomebody admit would get think know die lyric always felt oooh stranger nothing find make need kind hang believe live might right change number also treat lonely tell company na though ache catch record somebody like remember use glad way somebodyembed 's sense end still 're never read word could even feel friend wan guess happen addict stoop happy together certain cut 'd well every n't screw collect;Somebody That I Used To Know by Gotye.txt
Somebodys Heartbreak;Hunter Hayes;runnin play leave heart chance love go 'll come yeah ever care lovin someone give time friends' callin playin fine fool oh good mine get know lyric cool ca please likeembed gon stop mind without little need river heartbreak whatever first might safe wishin lookin two also comin ya break tell na laughin mistake wo last somebody breakin rule 'm way 's tryin thinkin' 're never baby guess 'just much want wonderin minute mineyou 'd well every n't take;Somebodys Heartbreak by Hunter Hayes.txt
Someone Like You;Adele;light translationsespanolsomeone face hold marry compare hide turn love wish bound 'll say bittersweet come life summer care memory someone give time away old yesterday back would forget know dream instead lyric taste hear mind shy nothing find make worry ai best true bear see might settle girl also haze beg insteadembed mistake surprise remind last raise day like remember regret glory uninvited hate hop 're never could friend guess thing fly blue stay fight sometimes hurt 'd n't;Someone Like You by Adele.txt
Somethin Bout A Truck;Kip Moore;limb bird dive hard tailgate red lip cold field summer ice ever time 've bee back get kill 'bout lyric sign corn taste gon felt hahembed kiss nothing deal make need `` ai long hang might around natural beautiful right truck girl also somethin beg boy clothes na farmer press hah mercy creek day like night 'em sittin sundress 's lord mess nobody trespass behind '' wan beer thing sit lead hurt drop big luck another n't bout;Somethin Bout A Truck by Kip Moore.txt
Something To Do With My Hands;Thomas Rhett;jeep something turn play run go satisfy 'll yeah behave near ride old get pool rockin' lyric likeembed drive need best handsyou hair might car fish girl understand also stick pocket itch maybe 'm 'em work bad fan dance could enough song baby knee smoke guitar top throwin want hand dart well n't golf;Something To Do With My Hands by Thomas Rhett.txt
Somewhere Over The Rainbow;Nicholas David UNCERTAIN;like way melt oh dare lullaby true far high cloud 's might somewhere oh-oh behind dream ooh-oh-oh-oh lyric also oh-oh-oh-oh wish le-ha ooh-oh-oh ca chimney 'll top fly likeembed ah-ah-ah come upon rainbow ee-ee-ee bluebird drop find star lemon n't really oh-oh-oh trouble someday wake ooh-ah-ah-ah-ah-ah;Somewhere Over The Rainbow by Nicholas David UNCERTAIN.txt
Sorry For Party Rocking;LMFAO;hoe light v.i.p spotlight patron ta chick call flow rafter hard turn us go red yo say manner throw habit shit yeah pong let fit give people rockingembed fresh complain ooh redfoo whole back oh good game killin get fuck rocker lyric feeling tap club ciroc ca always uzi dick hissy drunk sip little make sack house tasty lose bottle buck `` sorry diligent hang poppin check style booty bunch true model whatever damn see might advance automatic grey toe rocking girl buffalo show also money bub drink hater neighbor goose crazy party grab wo last talk cause really cup like 'm whiskey music awfully hottie dude brain sick hundred 's bad bit deaf fat rock '' bone already 're loud baby beer black bitch watch flash look hand ta-ta's n't whip take;Sorry For Party Rocking by LMFAO.txt
Southern Comfort Zone;Brad Paisley;boot zone light sweet grow hard leave outside ole go street wish firefly ball come cotton minority everybody white static church ... feed unless time 've tennessee route away dixie rome amazing back comfort race oh good strange wheelhouse grace know west one lyric jean fire ca always drive redneck gun kiss biscuit cap save wear `` long live since first pack wait see embed might become around land coast truck understand girl also drink foreign radio graham home eiffel southern talk opry cause martha tea ring nascar shockin' drifter like way paris night 's underneath nobody '' hope tower northern word dance miss grand walk gravy world watch bring look billy every n't take;Southern Comfort Zone by Brad Paisley.txt
Springsteen;Eric Church;jeep light name woah-oh-oh-oh-oh-oh-ohembed woah late somewhere discount force run us go sayin flip daddy happenstance summer care memory springsteen mile away alive old lawn whisper back would get think know million ink start lyric jean store fire sky usa hear free beat soundtrack house star woah-oh-oh-oh-oh-oh-oh july `` long bump sing bear standin spring see set might 'til tan shade also flop sun mom funny radio tattoo though melody arm day 'm like bet way oohh night relive glory woah-oh-oh-oh new 's brand saturday still 're singin never '' ago even song baby guitar drummer probably look buy stay sometimes 'd spark n't cut-off take gasoline sound;Springsteen by Eric Church.txt
Stars;Amanda Brown UNCERTAIN;nine eagle dress lamar trust along hold reduction leadin discussion friends-es fuckin dyke turn rich threesome love hood long-dick dead findin say 'll 'less ball dome yeah shit lick pamper let raw give beatles simmer kendrick time 've tomorrow fresh ooh pay head liquor valley exist standard listen speakin hahahahaha sleepin print put back oh irony read-along okay broad get kill think real cali know bore chrome meet mean 'bout fuck takin lyric sing-along ap hear dick rally beat bent uh ayy make star need act eyein ai feedin vacayed long least benz huh rapper live bustin' damn see embed might car berry goin album atlanta gettin hallway hallelujah girl money also comin ya boy problem finale body na yes stare niggerish cause licorice maybe really talk involved figure halle somebody like motherfucker semi 'm crib line hella dude translationsenglishportuguesfrancaisfuckin pop shimmy 'em 's pep lord bad keith never weed rollin word baby wan thing feelin bitch world a.k.a bring alright want swishers solve beast inside holler drop ju big n't often par crystal talkin mm nigga ho sweat;Stars by Amanda Brown UNCERTAIN.txt
Stars;Grace Potter;window like 'm shin creep light mountainside night far 's know see follow alone might behind leave love go could lyric also moon wonder sky fire ca likeembed fly wild boulevard heaven look place felt ash starsyou dark burn make star space time 've n't;Stars by Grace Potter.txt
Starships;Nicki Minaj;dancehall light zone name patron high twinkle call woo hard motherfucka leave chance love go hoopty-hoopty-hoop clink wave g-g-g starship say come rent shit everybody life let give tip time month payin good get three one mean fuck 'cause lyric sky ca today gon hear stop onika uh little find star ray redo nicki `` payday ai might 'til g two money also oh-oh-oh-oh motherfuckaembed touch drink sight beach-each na yes i'ma spend last like 'm floor jump owe bud 's bad end oh-oh 're '' dance translationsportuguesstarships bitch fly want hand stand blow n't;Starships by Nicki Minaj.txt
State Of Grace;Taylor Swift;light something worthwhile clean alone heart play love street go twin fast come life let unless time 've fade armor pierce good game real grace know youre lyric sign fire four brave mind bleeds ruthless fate saw busy eye rightembed fall live room might around 'til right change slate shade ill also wrong touch pain age break wild traffic saint dont 'm like heel achilles learn mosaic never walk golden blue translationsespanolportuguesstate hand fight hurt state cannonball;State Of Grace by Taylor Swift.txt
Stay Schemin;Rick Ross;schemin light ten nothin' lounge hold r.i.p hittin fuckin woo maybach rich lawyer run love go mill team rap say 'll heavy come yeah shit pinnacle life god post slide tearin ride let ghost hit give paranoid lil time penthouse young north reach pay head month bucket california d.c. finish thuggin shootin back budget rugged actin niggas dog get drake butterfly mine think real pussy know frankie geechi order pull 'bout fuck lyric hoopty oliver hole salute ca secret mind beat gym howard need lose `` kobe category powder ai roof huh identical spaghetti coupe liberace roll pigeon big-ass lucian damn wait see dwight might around g weapon gettin meeting man tryna court change money sell also attractive y'all musicembed million-dollar tell speak fifty body na soda though double last grams really record compete 'm like use motherfucker line music crib tilt duckin hundred 'em complete public shawty 's hate worldwide max short '' never thinkin dawg bolognese even nowadays polo wan guess ask feelin bitch nugget watch bother want bag look fed stay publix filet every n't another take nigga thuggin' broad;Stay Schemin by Rick Ross.txt
Stay Stay Stay;Taylor Swift;taker translationsespanolportuguesstay turn date leave love fun self-indulgent say 'll else come throw life let laugh give time 've away choice whole grocery okay morning get think one dream 'cause lyric phone always gon sure ha-ha-ha expect wear `` across occur hang best dramatic room embed might pretty football almost also mad memorize problem break funny na last talk 'm like night unresolved 's '' never quite read hope stay fight helmet 'd n't take carry fear;Stay Stay Stay by Taylor Swift.txt
Stereo Hearts;Glee Cast;whoa hold woah skipping ta high keep hard turn heart play leave front class love go handle furthermore dead yo else ear come yeah everybody crack let hit time school listen couple softly head tune ooh ancient old wherever low purchase back appreciate stereo oh would finally good pound get mine think know mixtape mean 'cause lyric trouty mercedes hear stop beat mind gym uh little make find favorite crank artifact grudge cop manage interstate aha check sing stuck boombox wooh embed might thought note track girl understand change also mad boy tell radio fifty grab melody last hero close record like along use 'm remember shoulder pray music shelf 's bit behind 're never could feel apologize baby volume friend hey ask haha walk hand no-o-ote scratch inside dusty 'd blow every another n't battery take;Stereo Hearts by Glee Cast.txt
Stereo Hearts;Gym Class Heroes;uh-uh hold skipping high keep hard turn heart play leave front class love go handle furthermore dead travie else ear come peace yeah everybody crack let hit time listen couple softly head tune wherever ancient low purchase back appreciate stereo oh would finally good get mine think know mixtape mean yikky-yeah 'cause lyric hear stop beat mind gym little make find favorite yeahembed crank artifact grudge cop manage interstate check old-school sing stuck boombox fifty-pound might thought note track ah-huh right girl understand change also mad id boy tell radio grab melody last ha hero close record like along use 'm remember shoulder pray music shelf 's bit oh-oh behind 're never could feel apologize baby volume friend ask haha walk yeeheh hand scratch inside dusty ohote blow every another n't battery take;Stereo Hearts by Gym Class Heroes.txt
Storm Warning;Hunter Hayes;full hurricane dress name keep warning somewhere turn flame heart love go red lip wish 'll come yeah warn summer edge ever give time 've nice listen head oh would rain get forget hangin west one leeway lyric sign ca gon hear blowin mind wreck kiss little angel wheel warningembed find burn favorite kind lose july next heat ai hair roll flood might beautiful girl also hotter radar sun funny part na mornin' fair like 'm five way storm night 's mess lock 're never feel song happen notice feelin cat perfect system every n't wind-blown;Storm Warning by Hunter Hayes.txt
Strange Clouds;BoB;light shot pencil hold schwarzenegger call stallion decimal dive keep tunechi celebrity leave us street hood decatur outlaw point jack say aim accomplish yellow rep yeah shit everywhere question ride hit necessity young mostly fade exceptionally nancy um back oh kerrigan would b.o.b strange dog hopin get mine pussy real know die fuck igloo 'cause lyric jean effortlessly blessin' ca half-pipe difficulty nourishment dick gon hot direction form stop beat mind uh protection make need hahahaha `` homies definitely ai least li rapper wake tec clouds roll first minor see embed might invest studio 'til man two right girl number also eh-hahaha rinse ya flop drink glock cycle spin professionally gangster tell data celebrate sleep party yes equestrian hello inception green strong i'ma swear last ha ramen league correctly belly cup day like 'm vegetarian way arnold jiu night shelf piru must purp proper 's tryin cloud '' already selection even guessin bartender chef smokin baby guess hey smoke haha top knife bitch blue world mula want jitsu stay curse kick breakfast pipe wash well every n't pour technical take nigga job;Strange Clouds by BoB.txt
Strip;Chris Brown;full woman tall dress name face beep call late youembed none control turn play leave y-y-you love go sexy mrs. yeah throw let give panty nice time ah strip playin back freakin oh outta sauna get forget think know one freak peel i-i-i 'bout goddamn fatter 'cause lyric trucker club red-bottom ca toot hot anythin bra make mama worry leg dolce ai long j booty fall hair air damn wait see tha might matter track right girl shade errybody money also touch clothes speakin' pocket pole body na startin banana i'ma home last babe gabbana thigh like 'm heel shirt night 'em mccall 's bos oh-oh 're could song pant baby wan waist watch want thang bizness drop reason move t-take n't wantin take biz pantie p-pop designer n-nice;Strip by Chris Brown.txt
Stronger (What Doesnt Kill You);Kelly Clarkson;light alone leave run go taller try dead 'll come laugh someone thanks 've bed translationsstronger fighter sleepin back good finally get kill think know mean swing 'bout dream 'cause start lyric everything hear footstep little make best see might also beginning doesnt wrong lonely break tell strong last warmer bet 'm like day new end broken-hearted 're thinkin even feel baby thing want stand 'd n't move color aloneembed;Stronger (What Doesnt Kill You) by Kelly Clarkson.txt
Stubborn Love;The Lumineers;trust keep cheat leave run love cold 'll say come attention care indifference time young ah ooh pay head oh good would blame get think year one mean screamin lyric anymore lie hole ca sign bundle nothing make eye repair believe best loveembed might highway porch also beg pain tell downstairs wo really close dear 'm like 's translationsportuguesstubborn opposite still 're never read feel enough knee thing tear stand n't steal;Stubborn Love by The Lumineers.txt
Stupid Hoe;Nicki Minaj;hoe name trust de stuntman wrist-es porsche play sb go polanski sexy bop wish yo befriend say come suck yeah stuntin wood ice custody translationsportuguesstupid crack hit give 've cucka head rockin kitchen put back super good would havin eat get think know bowl stupid one three rat pull blink crusty fuck dis jizzes 'cause lyric stunt gon uh crew kiss weezyembed coulda jordan nicki mj prolly ai rossi minaj ayo bp shoulda roll phantom son see might lookin posse pretty busted hmm two note also frontman dollar ya angelina yes lab relation double last talk brad like 'm shippin nappy cape piss hella monkey ep jennifer female 's bad platinum zolanski bubble enemy jumpman could diznick baby wack hey roman cute top bitch business probably want look ship gassin chonky habitat n't queen take c'mon ho nigga;Stupid Hoe by Nicki Minaj.txt
Summer Nights;Glee Cast;eighteen ten hold woah something sweet ta dock woo turn run love go bop uh-oh cold drown fling fast yeah begin life summer lovin uh-huh drag ... arcade cramp nearly away driftin suit vow seams brag sand put oh good get blast shoo-bop know meet mean dream 'cause lyric wonder uh make save swam heat huh bowling true first embed might around car stroll splash dough girl also show boy sun tell sight crazy lemonade uh-huh-uh-huh-uh-huh-uh-huh spend o'clock well-a day like bu-ut night far 's end still drank friendly could friend happen thing cute much damp stay hand fight 'd well n't rip take 'till sound;Summer Nights by Glee Cast.txt
Super Bass;Nicki Minaj;boomin runnin sigh beatin ta side mogul love go boom drum badoom lip try stack mack cold yo 'll say em ball come coke yeah life give panty away kinda excuse put back super oh get think real know guy one mean lyric club ca always please solo hear coupes dope dolo build uh crew kiss shy deal cap make cooler need kind bottle coach nicki mothafuckin ai tie fitted eye minaj air savin sailor see translationsportuguessuper might drip embed lookin feminine bass american right dudes ill sell comin also entrepreneur touch boy tell yes sickenin trip really heartbeat somebody deck blazin like 'm way slick pelican dude pop 'em deuce slap 's 're never hell could even polo hey thing top fly ac look system stay ship f well n't ho chuck nigga;Super Bass by Nicki Minaj.txt
Sweet Love;Chris Brown;light name woah sweet control turn love go ow sensation oh-woah 'll l-l-low come yeah life lit excited let grind ooh low slow oh candle get think makin know ahead freak screamin 'head start 'cause lyric g-girl shy make favorite t-t-t-t-tonight soon long roll confuse brown t-t-t-t-that embed might goin everythin girl change also clothes ready tell body na crazy tonight grindin 'm like naked night 's oh-oh r-r-roll 're song baby wan guess haha top downtown want inside n't hip take;Sweet Love by Chris Brown.txt
Sweet Nothing;Calvin Harris;sigh nothin' mouth hold woah sweet hard heart love go 'll empty come care let easy give 've away tire swallow whisper put eat mine faith know givin hollow nothin 'cause lyric nothing single air embed might also somethin tell rushin 'm like unknown learn 's bad 're hope livin word enough every n't take;Sweet Nothing by Calvin Harris.txt
Swimming Pools (Drank);Kendrick Lamar;full parental shot corrode trust hold vodka abusin swimming lap grow dive turn play run love wave prob'ly victory sorrow say appetite drown ass iall yeah shit life god ride laugh ever someone fit ... kendrick freedom ol people round changin tune head vow fade liquor listen repeat excuse back good okay backstroke niggas hopin get kill pool think mood po-pool makin know granddaddy three one die fuck pas takin lyric k-dot fire everything hope hear gon history capitalize mind release sip ayy make jokin brother bottle grant play-play-play `` relief soon conscience ai eye doin aha poolkendrickkendricklies fall first room see set might wait l embed car lookin apparently 'til insane two man right girl arrive show also chopper bitch-ass somethin pain '' problem translationsenglishenglishenglishpolskienglishsvenskaswimming fillin w-watch failure stomp tell baywatch indo hunger na flask sleep poison green sherane i'ma crowd popular bottom record vibe cup nauseous somebody dave day like 'm limit way damage chicago flock aw open 'em hundred new pop simple 's homie bad hop ruthey opposite straight drank 're over-influenced livin window never girls loud feel enough trippin door wan sit golden feelin bitch tear bang watch notch ye gunshot lead blood inside leaf minute stand dark familiar advised drop every pour another babysittin n't take nigga wake sound;Swimming Pools (Drank) by Kendrick Lamar.txt
Take A Little Ride;Jason Aldean;chevy shine sweet grow youembed turn tailgate play go quick seat slide ride couple moonlight old put back good game get cut-offs eight swing bail nothin lyric pink ca corn plan gon stop little doubt make lose 'round wear town ai hay roll stackin wait might around pretty toe tan self man right truck understand also fray sun dash ready place radio ease na grab swear lean o'clock talk closer close road day 'm like way night 's 're hope baby wan thing heartland top anyone watch want look rocky drop well n't take;Take A Little Ride by Jason Aldean.txt
Take A Walk;Passion Pit;criminal account partner marry practice call station likebut alone loss board coward play outside front love go bill red carnation decide try market 'll say empty child come apart life white question time young tomorrow couple kitchen oh-oh-ohembed mother-in-law stateside admit cook dinner would game think year seem sky kid strife selling little make save purse need kind borrow across tax scatter flaunt honey ladder dearly son damn see might around family coast rest investment money also lifestyle age neighbor place week penn tonight building wo lyrics swear remind home clearly dear like 'm overdrawn pray night new 's work bad pension still 're never could feel wife socialist knee ask walk much sit watch bring country perfect stay cut 'd n't rip take oh-oh-oh boat fund scrape;Take A Walk by Passion Pit.txt
Take Care;Drake;face hide high keep alone control heart run love go fun wish pace 'll say else heavy yeah life care let ever someone give time 've away slow would somethin' fact mine get deny forget real know one die dream instead 'cause lyric lie club ca taste please mind little save worry lose push dealin ai eye true see might thinking truth baggage lostembed tryna girl change show birthday bein sell also pillowcase break ready tell sleep party though mistake wo somebody like heal way night aw hate 's cry still thinkin 're even feel translationsportuguesenglishtake friend thing ask tear convinced want look ashamed buy sometimes hurt space big well n't carry take followin;Take Care by Drake.txt
Take It To The Head;DJ Khaled;shop nervous amazin hoe asian zone shot nothin' father cmb purpose ysl dmv fuckin ugh maybach tunechi khaled play run love go bullet lot huffin yo say em ball come yeah throw shit summer baguette verse ice near blunt ride stylin puffin' young away ooh head pay excuse italian france oh chest killin letter eat get men think winter extend real know pussy cone pill one surface peel i-i-i fuck nothin 'cause lyric medication pink always gon beginner free uh kiss scar dj make kong purse hahaha ai chill eye king reputation gnc patient hermes jason damn see embed might barely advance competition island g two girl also money hotter silver apology drink tell stamen na ha winner close record bustin neck tastin' figure role circle expensive bet 'm shin block like music open pop 's work bos fat r-r-real persuasion woo-hoo pant cream baby wan black smoke rejuvenate haha nut fly bitch bus watch mula eatin perfect scratch hurt beach big another n't nurture take nigga curtain;Take It To The Head by DJ Khaled.txt
Talk That Talk;Rihanna;woman bedroom hold ta call actress restroom leave run love go try speechless say dome come yeah reefer let whats give 've pizza head oh get know one three million slash fuck 'cause lyric bladder phone imma everything hear four voice uh little im yeahembed oh-oh-oh-oh-oh-oh `` pee hahaha chill jamaica roll first might two tryna right money aint sell also dollar singer y'all boy tell speak city na pisa home talk ticket like night must shawty oh-oh '' never word baby wan rothko top walk bitch fly sex want arena beach big every move another talkin nigga;Talk That Talk by Rihanna.txt
Tattoo;Van Halen;whoa hold coal electric follow false needle us love red sexy chapter say 'll win everybody mousewife time baby-yeeaahh dragon put back tat stuff explodo get think majesty one swapmeet ink lyric pink me-eehh secret virtue hulas elbow likewoo make tramp leg sally hula stamp forever believe best day-glow uncle tat-too true see embed might elvis girl number show also spell flex tell speak crazy tattoo screaming green struggle talk really babe union purple like 'm shoulder magic poetry new 's autobiographic still never walk look fight momshell hurt danny 'd color take mountain cherry;Tattoo by Van Halen.txt
Tattoos On This Town;Jason Aldean;marry heart leave us love lay lot rope 'll life everywhere ride let laugh memory hit drag paint pick-ups old race stuff rain get real know swing lyric always likeembed everything hallow sure little weather doubt scar burn make mark town ai hang allie river live mustang see might around ground right branch also sun tattoo overpass road county day like townyou learn new far 's underneath cry still '' 're even black world look corner n't take;Tattoos On This Town by Jason Aldean.txt
Thank You;Estelle;woman cuz ta fantasy heart front us go .. half chapter say thats apart lyricssometimes life care ... whole soul didnt thank likeso get know youre one realize seem wonder drive sure recognize without im make womanembed wont live first might man miserable also ill pain place yes last survive close dont open learn far cry never hope shes even could baby door thing tear happy sometimes inside stand take pass sometime;Thank You by Estelle.txt
That Way;Wale;woman name hold driver amongst something use ta call consumer lem leave accountable shoe effort love uncounted bugatti half lot wish quick rubber say 'll harold's shit life attention o'hare question jane laugh ride jacob someone seattle luggage time bright head exist inquire worth decline back soul oh packed finally rain lane get gianni forget mood m-m-maybach know meet bench million tsa fuck suede marc lyric jean skyped please always gon heaven sure make skype need find `` king billie carnivore air live yet wine dulles cartier menage see drip might hahahah private certainly baggage louis recollect girl right also sell change wrong money oww great ya dollar joy boy musicembed claim tell aight body city mary aggression wo overwhelming i'ma swear anger catch spend shin cause really close road dont vega day like heel bet 'm way plane remember passive music night frame versaci complement 'em await connoisseur hate 's cursive overrate la deceptive t.i.a hop faucet '' never boo quite entrepreneur could apologize baby 'le miss wale ask famous haha givenchy write probably bring bag look buy milds thang ooh-ahhs makeup drop st. hectic another n't fear flight chi-town;That Way by Wale.txt
Thats Why I Pray;Big;lyricsoh hold human keep go 'll thats come yeah everybody life god post joke laugh let forgiveness people cure parent cave haunt oh good demon ocean get prayyou 'cross forget know one stupid ca always likeembed everything heaven difference find make house lose believe create might person insane man also ruin beg somehow neighbor speak na yes home crash cause pledge somebody video day 'm way pray night dare sick 's work past even feel could baby wan earth small world every n't move allegiance tv job;Thats Why I Pray by Big.txt
THE (The Hardest Ever);william;donor call owner hard leave liquid go tour geek stack boner lot say dumb win dynamo peace yeah shit everybody wood ever let give ... geometry time people jealous mic ooh chicken put back oh goodness game smart.i.am demon morning get kill think know stoner grankids pardon cash 'bout start jesus lyric homeland phone motherfucking gon beef beat uh 'n little make ma'am complicate microphoning delorean motherfuckin coma thesis niece bomb roll hardembed wait might nasa thought recipe rest money beginning also ya sword decease tell na crazy ooh-ooh e.t explode i'ma home rolling survive like 'm way core cashew woohoo 's work bos worldwide end willy statue thinkin rock never cross harder could ticking door wan baby hey watch stadium want lead curse feces minute well blow n't move psychology future take hard.i.am piece trigonometry pass wake t.h.e;THE (The Hardest Ever) by william.txt
The A Team;Ed Sheeran;pale crumble light throat face slowly call outside class go us love team snowflake lip try cold say lately 'll come rent pastry life white time pay couple fade sour dry good strange hopin men daydream die seem 'cause loose lyric phone taste cover bank free burnt angel house closed long eye gram stuck since scream might man note girl change also sell mad lung waste clothes na tonight struggle wet day like motherland breathing way line night 's glove bad end straight 're afloat wan weary-eyed thing upper fly sinking hand stay ripped pipe raincoat n't another dieembed swim;The A Team by Ed Sheeran.txt
The Champ;Nelly;name hold practice lap call camera leave love go team news say come yeah everybody life ever grind mile time whole different prepare back think one spray dream lyric today always likeembed gon kid nothing im mama brother push next forever believe best ive since first count scream see everyone might insane right also pain tell place training champ cause raise day night nobody read even world together look hand blood fight stand paper well another color champagne picture moment sweat;The Champ by Nelly.txt
The Fighter;Gym Class Heroes;jab turn us go half mick dead hook yo 'll say come fast yeah throw waitin everybody life pick ever give time round six head couple honest referee fighter put good morning pound get know one bell start lyric ca yell hear gon kid sure recognize twenty kiss nothing scar til make foot nail town ai eye till fall lady live train damn see embed might thought swell freeze two right tryna also ya fail y'all pain loserville nowhere na sleep strong press home crowd last bottom ya'll retail cause really thirty ring derail others like 'm five floor remember chin 'em hundred female 's bad end i'mma rock quite 're hell bone feel version song baby population left hand towel corner textbook lee reason hail well every n't big take wake;The Fighter by Gym Class Heroes.txt
The First Time Ever I Saw Your Face;Glee Cast;eye like rise face mouth would first bird mine think know might end tremble heart 'til gift love lay faceembed lyric also moon fill sky earth joy sun captive felt hand command kiss ever dark give star time last move close saw;The First Time Ever I Saw Your Face by Glee Cast.txt
The Motto;Drake;woman gibbo light mac sweet whenever mr. fuckin hooker twenty-five hard tunechi play margherita love go photo street team drum becky ymca wish skeet doorknob cold 'll say drown york peace yeah shit everybody god ice blunt type niko b twisted spanish time chubbs condo young pay tune head callin franny put relay oh good okay would ed eastside niggas mil get real pussy tore know crib-o one stupid mean biscayne bench 'bout fuck 'cause lyric ca mall bunny stop gun liter uh mally deal need aww act swam ai chill umpire j gram clubbin honey motto uncle fall live mascot pimpin see seven might embed water miami gettin man rest girl change money almost also yolo ya y'all tree add bling tell funny city shout na though dre ymcmb building uptown i'ma wo talk maybe really butt anybody day 'm like way brain new 'em sittin 's tongue-kiss luke santa still already weed even feel wan aventura sit bitch much tongue want look mo guarantee leaf thang holler energizer every n't nigga sugar bay pass wrist;The Motto by Drake.txt
The One That Got Away;Jake Owen;rise name face hold heart tide go share lip yeah summer let wishing 've away couple month sand ocean get one three lyric sky fire fourth drive wreck kiss little house july town eye long sandy air roll see set might around also beg spend catch like 'm shoulder magic short never could world write look stay star-soaked wash well every goodbye downembed;The One That Got Away by Jake Owen.txt
The One That Got Away;Katy Perry;whoa face match high keep us radiohead say life summer translationsportuguesfrancaisthe someone june johnny time 've parent away school pay liquor put would get replace one meet cash million mean 'cause lyric ca machine plan without eighteenth make lose saw roof sing first mustang might pact birthday girl money also awayembed tell promise tattoo remove talk record ring day like 'm use music longer price 's never miss world downtown climb blue clue stay muse buy sometimes 'd another n't future steal;The One That Got Away by Katy Perry.txt
The Only Way I Know;Jason Aldean;full quit grow hard deeper turn us go red win else everybody middle care dirt hit pride wall tire old faster back rain get think know ahead one farm seem 'bout lyric ca dig everything stop nothing little find town eye odds live first earn might around 'til smoking humble show also stick sun soak nowhere timeembed fence maybe really figure like 'm way bake open throttle learn path 's bad bit nobody straight still never thing want inside spinning well n't another job wide;The Only Way I Know by Jason Aldean.txt
The Prayer;Christina Aguilera;suo simbolo intorno shadow desiderio sento nella us go che love violenza c pace 'll ci child life hai fede let give time sognamo ognuno noi piu il giustizia un dia soul speranza acceso faith grace know di fill lyricsi likeembed performance se voice mano fraternita find need kind amor help eye dentro safe might salverayou trovi also senza preghiera place mondo da vicino quantum e day like pray forza wise hope ask prayer watch mia lead al every n't another guide la;The Prayer by Christina Aguilera.txt
The Scientist;Glee Cast;whoa scientist runnin hard heart us go love say come apart yeah question ever let easy head haunt back oh would chasin know one meet pull start lyric secret puzzle find need science sorry rush set might goin number also comin tell speak part easyembed figure circle 'm like lovely 's nobody tail loud aa-aa-ah guess ask n't shame take progress;The Scientist by Glee Cast.txt
The Trouble With Girls;Scotty McCreery;bat cant hold something sweet hard leave front love go theres try wish hook em thats say yeah life summer middle ride memory give ... away trouble old whole smile spice suppose kill dang one lyric mystery everything hear puzzle free voice kiss angel wheel find `` lake eye yet might pretty jeans girl truck also touch break hello shake meembed figure like floor way night theyre hate nobody 're '' hell already dance spent could door guess many walk much blue stay wing tight sugar goodbye steal;The Trouble With Girls by Scotty McCreery.txt
The Wind;Zac Brown Band;scarf light name hold sweet high keep side turn heart chance love street red wide wish 'll say yeah life breath let memory someone 've tomorrow away smile good know concrete lyric lie sky always foot find make star eye urban precious lullaby true lady may timing frozen wait loveembed might around right also stick lonely break city babe close ring blowing dear arm day like skyline bet way night open new hate 's brand end still fading never northern fell wind fly bring country look want upside 'd blow rid take pass anywhere;The Wind by Zac Brown Band.txt
Think Like A Man;Jennifer Hudson;woman trust ta pony call keep owner play love go us girlfriend neiman wish say yellow ball come yeah wood collins ever give barney penthouse time people bed um finish lisa different back foolish would good game blame eat fairy get think know guy one tale dream lyric bentley lie everything silly gon heaven living linen kiss attitude make need act lose trump karat king eye believe cost whatever wait see might man right realer girl change understand also money show boy cab ave versace tell mona na lean catch cause babe lust princess manembed expensive like 'm way altitude hate 's course mess 're never hell tail diamond baby friend wan thing tear sit want kick auto photogenic 'd blow every n't queen well shame cake take picture;Think Like A Man by Jennifer Hudson.txt
Thinkin Bout You;Frank Ocean;idaho translationsturkceespanolpolskifrancaisthinkin keep turn love go 'll come white ever time 've ooh alive old california excuse fighter arizona soul rain tornado get oohembed forget think know ahead 'bout 'cause lyric lie cool kiss spirit make house forever eye since flew first shed room might around 'til also sell boy ya though yes jet wo southern road like 'm remember new far 's course mess still thinkin could feel enough usually black cute tear much fly kick beach n't pour color bout;Thinkin Bout You by Frank Ocean.txt
This Ole Boy;Craig Morgan;georgia hold buzzin sweet dog'on rider board ole love go red windshield reckon lip else yeah field pick butter ford time bee head old south smile oh good lyricsshe dog sweeten get mine kill know seem hug hole ca hot mind kiss nothing little biscuit fog brother kind july lucky ai eye beside river hay roll wine might water pretty man change also shotgun buddy wrong likeyeah boy boyembed tea road ring 'm like shoulder floor 's lord nobody 're could enough thing world blue park country big well n't;This Ole Boy by Craig Morgan.txt
